위도,경도,제한속도,단속구분,방위
35.87718,128.65286,60,과속단속,132
35.94635,128.57586,60,과속단속,262
35.83123,128.57101,60,과속단속,298
35.97197,128.70106,60,과속단속,-1
35.21087,128.59225,60,과속단속,-1
35.21099,128.60030,60,과속단속,-1
35.25253,128.51161,60,과속단속,200
38.06283,127.98532,60,과속단속,-1
37.68464,127.87580,50,과속단속,-1
37.22441,129.04164,50,과속단속,-1
38.09436,128.62641,60,과속단속,76
35.17510,126.84784,50,과속단속,-1
35.12808,126.79192,30,보호구역,-1
35.18615,126.87011,60,과속단속,337
35.09761,126.77447,70,과속단속,-1
35.19817,128.23573,100,과속단속,80
35.29248,128.34675,100,과속단속,282
34.82164,128.03570,60,과속단속,-1
35.07274,127.77134,60,과속단속,-1
35.51437,128.42978,60,과속단속,-1
35.73562,128.15494,70,과속단속,-1
35.70832,127.89492,80,과속단속,208
35.11622,128.71896,70,과속단속,161
35.20760,128.67495,60,과속단속,-1
34.98798,128.05553,80,과속단속,166
35.17174,128.80621,60,과속단속,126
35.17043,128.16182,30,보호구역,-1
35.24657,128.57881,60,과속단속,258
35.10008,128.41662,70,과속단속,90
35.24587,128.67038,60,과속단속,111
34.95834,127.77633,70,과속단속,229
35.33853,129.01877,50,과속단속,-1
35.13432,128.09769,70,과속단속,180
35.13824,128.09853,70,과속단속,203
35.24223,128.53311,60,과속단속,-1
35.21668,128.56067,50,과속단속,175
35.26152,128.63066,60,과속단속,86
35.24197,128.65127,60,과속단속,240
35.23603,128.63821,60,과속단속,125
37.56608,126.74249,50,과속단속,-1
37.40770,126.72276,50,과속단속,-1
35.23602,129.21802,60,과속단속,-1
35.21134,129.01073,50,과속단속,359
35.16243,128.88944,60,과속단속,249
35.08472,128.98341,60,과속단속,91
35.28602,128.70132,60,과속단속,42
37.51557,126.73517,30,과속단속,-1
37.46304,126.75185,60,과속단속,-1
37.55447,126.74839,50,과속단속,-1
35.85165,128.50931,60,과속단속,248
35.87359,128.47167,50,과속단속,-1
35.85908,128.63544,60,과속단속,269
35.98122,128.62645,50,과속단속,-1
35.84072,128.60276,50,과속단속,-1
35.23270,126.87552,80,과속단속,-1
35.23159,126.87472,80,과속단속,-1
35.17947,126.81749,50,과속단속,-1
35.10234,126.93934,60,과속단속,348
37.36563,128.38678,60,과속단속,-1
37.83809,128.01680,80,과속단속,187
37.75714,128.87433,60,과속단속,142
37.87473,127.76856,50,과속단속,36
35.95481,128.75581,100,구간단속,285
35.10246,128.95657,70,과속단속,5
35.81719,128.64023,60,과속단속,-1
35.81172,128.61442,50,과속단속,149
35.22789,128.89926,60,과속단속,-1
35.28208,128.42189,100,과속단속,111
35.66065,126.81459,40,과속단속,-1
35.56676,126.83654,50,과속단속,-1
35.56690,126.83641,50,과속단속,-1
35.65115,126.77905,80,과속단속,130
35.65144,126.77931,80,과속단속,341
35.87622,127.13958,30,보호구역,-1
35.68391,127.51688,60,과속단속,-1
35.56372,127.35766,30,보호구역,-1
35.62958,127.33948,40,과속단속,-1
35.57936,127.35764,50,과속단속,-1
35.70583,126.66235,40,과속단속,-1
35.69504,126.67430,40,과속단속,-1
35.69507,126.67442,40,과속단속,-1
35.99810,127.80130,40,과속단속,-1
35.49922,126.81070,40,과속단속,-1
35.50035,126.81108,40,과속단속,-1
35.85754,127.09229,50,과속단속,1
36.91436,127.45467,60,과속단속,275
36.96637,127.49945,60,과속단속,-1
36.96589,127.49978,30,보호구역,-1
37.80235,126.71821,30,보호구역,-1
37.74236,126.81156,60,과속단속,272
37.92299,126.95267,60,과속단속,313
37.97662,126.92016,60,과속단속,-1
36.76975,126.47231,50,과속단속,129
36.77019,126.47217,50,과속단속,265
36.77546,126.46405,50,과속단속,302
36.73619,126.51874,80,과속단속,321
36.68152,126.57991,70,과속단속,321
36.76132,126.48626,70,과속단속,-1
36.76986,126.45245,50,과속단속,109
36.77003,126.45225,50,과속단속,-1
36.42330,126.40750,40,과속단속,-1
36.70120,126.20300,60,과속단속,359
36.82790,126.24660,60,과속단속,-1
36.62760,126.32470,70,과속단속,323
36.62750,126.32450,70,과속단속,141
36.74840,126.30300,50,과속단속,-1
36.47307,126.36860,60,과속단속,-1
36.51370,126.34250,60,과속단속,-1
36.05921,126.91320,80,과속단속,4
36.06132,126.91389,80,과속단속,161
35.96862,126.97968,60,과속단속,172
35.61062,126.95068,30,보호구역,-1
35.95714,128.66848,60,과속단속,81
35.81113,128.54185,40,과속단속,-1
35.34276,127.02667,50,과속단속,-1
35.17745,127.02696,30,보호구역,-1
35.24844,127.03635,30,보호구역,-1
34.79817,126.41995,50,과속단속,-1
35.04318,126.71601,60,과속단속,27
34.78866,126.40420,50,과속단속,-1
34.79883,126.38971,50,과속단속,122
34.80573,126.42466,50,과속단속,92
34.79344,126.39303,50,과속단속,-1
34.82591,126.42220,60,과속단속,330
34.80111,126.41507,50,과속단속,-1
34.80230,126.41507,50,과속단속,-1
37.46679,127.14397,30,보호구역,34
37.47087,127.13674,30,보호구역,183
37.47136,127.13715,30,보호구역,2
37.35879,126.93043,50,과속단속,-1
37.32282,126.93564,50,과속단속,-1
37.08848,127.27583,40,과속단속,-1
37.09218,127.28445,40,과속단속,-1
37.08030,126.94365,60,과속단속,-1
37.24756,126.84325,70,과속단속,117
37.25289,126.81973,70,과속단속,261
37.06162,127.19584,30,보호구역,-1
37.00071,127.32433,30,보호구역,-1
37.01082,127.27196,30,보호구역,-1
37.29604,126.93302,70,과속단속,-1
37.26157,126.95320,50,과속단속,95
37.26184,126.95371,50,과속단속,274
37.34717,127.17526,70,과속단속,123
37.42835,127.25201,50,과속단속,-1
35.11285,129.11087,50,보호구역,-1
35.10998,129.11167,50,보호구역,-1
35.93361,128.54458,50,과속단속,-1
35.73701,128.42055,70,과속단속,138
35.84094,128.60819,50,과속단속,13
35.83469,128.71700,50,과속단속,-1
35.90061,128.58914,50,과속단속,-1
35.83476,128.57158,40,과속단속,-1
37.00540,127.26500,30,보호구역,263
37.28741,126.84580,50,과속단속,-1
37.30267,126.87475,70,과속단속,121
37.30911,126.84431,50,과속단속,14
37.31614,126.84897,60,과속단속,238
37.36194,126.87532,60,과속단속,189
37.36228,126.87574,60,과속단속,12
37.30453,126.85373,30,보호구역,-1
37.33180,126.85890,70,과속단속,127
37.30485,126.90191,30,보호구역,-1
37.35728,126.82605,50,과속단속,-1
37.32237,126.80925,50,과속단속,274
37.30750,126.78881,50,과속단속,200
37.33498,126.78840,30,보호구역,94
37.33451,126.76423,60,과속단속,258
37.32482,126.77203,50,과속단속,251
37.34169,126.81531,50,과속단속,-1
37.33378,126.81681,50,과속단속,-1
37.24608,126.57728,50,과속단속,-1
37.27400,126.56975,50,과속단속,340
37.36092,126.72157,60,과속단속,230
37.36272,126.73714,50,과속단속,27
37.36113,126.72205,60,과속단속,54
37.29325,127.01128,50,과속단속,-1
37.27535,126.95625,60,과속단속,-1
37.24507,126.97845,60,과속단속,-1
37.46065,127.14563,50,과속단속,307
37.46840,127.14503,50,과속단속,213
37.55672,126.84948,50,과속단속,113
37.54773,126.83615,50,과속단속,-1
37.57079,126.84161,50,보호구역,-1
34.76991,127.15877,60,과속단속,-1
34.83808,127.30947,70,과속단속,271
36.99946,127.27897,60,과속단속,66
36.99495,127.24404,60,과속단속,239
37.01272,127.23810,50,과속단속,107
37.37260,126.73401,30,보호구역,-1
37.35007,126.72704,30,보호구역,-1
37.33684,126.75296,50,과속단속,308
37.36599,126.81172,30,보호구역,-1
37.25791,126.99039,50,과속단속,-1
37.05522,127.04700,50,과속단속,-1
37.05388,127.04714,30,보호구역,-1
37.05039,127.04700,50,과속단속,-1
37.31333,127.08025,60,과속단속,46
37.27478,127.10340,30,보호구역,-1
37.25583,127.11448,50,과속단속,-1
37.44134,127.17904,30,보호구역,-1
37.20904,126.83275,50,과속단속,145
37.47406,127.14709,50,과속단속,275
37.47780,127.14734,50,과속단속,183
37.54459,127.17299,50,과속단속,-1
37.39728,126.92256,50,과속단속,-1
37.40905,126.88375,50,과속단속,-1
37.38204,126.95076,30,보호구역,-1
34.96193,126.34973,80,과속단속,-1
34.94200,126.44137,80,과속단속,34
34.81820,126.48448,60,과속단속,35
34.98771,126.47843,50,과속단속,-1
34.83916,126.48049,70,과속단속,-1
34.80777,126.47423,30,보호구역,-1
34.97981,128.27207,60,과속단속,273
34.99439,128.31094,50,과속단속,-1
34.99437,128.31095,50,과속단속,-1
34.97985,128.29946,50,과속단속,-1
34.89418,128.45891,30,보호구역,-1
35.35695,127.84509,60,과속단속,-1
35.62646,127.73844,60,과속단속,-1
35.62645,127.73842,60,과속단속,-1
35.16930,128.13648,50,과속단속,-1
35.16921,128.13655,50,과속단속,-1
35.27158,128.40949,30,보호구역,-1
35.27153,128.40957,30,보호구역,-1
35.27877,128.40372,30,보호구역,-1
35.27836,128.40380,30,보호구역,-1
37.42186,126.71680,50,과속단속,93
37.42554,126.71742,50,과속단속,248
37.42217,126.71935,50,과속단속,273
37.50475,127.13903,50,과속단속,-1
37.50473,127.13864,50,과속단속,-1
37.50747,127.13921,60,과속단속,296
37.50676,127.13938,50,과속단속,161
37.56004,126.82111,50,과속단속,97
36.89689,127.03510,50,과속단속,355
36.84534,127.06821,30,보호구역,355
36.77133,127.05116,30,보호구역,-1
36.77957,127.09364,30,보호구역,153
36.77995,127.09372,30,보호구역,332
36.80688,127.01585,30,보호구역,-1
36.81614,126.97710,30,보호구역,-1
37.66717,126.76250,30,보호구역,-1
37.62393,126.89859,60,과속단속,315
36.32246,128.64013,80,과속단속,261
36.31281,128.61598,80,과속단속,47
36.51962,128.35907,50,과속단속,-1
36.36977,128.46465,70,과속단속,296
36.39682,128.44200,70,과속단속,-1
37.50292,127.09255,50,과속단속,108
37.48192,127.13054,30,보호구역,-1
37.48197,127.13095,30,보호구역,-1
37.48167,127.13141,30,보호구역,-1
37.47463,127.13689,50,과속단속,272
37.47459,127.13752,50,과속단속,272
37.47410,127.13690,50,과속단속,183
37.47826,127.13733,50,과속단속,195
37.47863,127.13794,50,과속단속,353
37.47805,127.14453,30,보호구역,-1
37.47842,127.13966,30,보호구역,-1
35.07303,126.29174,60,과속단속,-1
36.40203,126.42250,60,과속단속,-1
36.67945,126.67372,60,과속단속,219
36.68294,126.82664,60,과속단속,286
36.79668,127.04739,60,과속단속,71
36.79675,127.04730,60,과속단속,249
36.78260,127.01090,30,과속단속,-1
36.75360,126.97610,30,보호구역,-1
36.78690,126.99280,30,보호구역,-1
36.78750,126.99260,30,보호구역,-1
36.78960,127.02000,30,보호구역,-1
36.77970,126.93560,30,보호구역,-1
36.74570,126.89920,30,보호구역,-1
36.74550,126.89960,30,보호구역,-1
36.78760,126.86390,30,보호구역,-1
36.78759,126.86383,30,보호구역,-1
36.92610,127.03780,30,보호구역,-1
36.84459,127.06819,30,보호구역,-1
36.88045,126.90787,70,과속단속,229
36.88136,126.92188,80,과속단속,-1
36.79422,126.99308,50,과속단속,-1
36.77376,127.01898,30,보호구역,-1
36.77350,127.01953,30,보호구역,-1
36.78980,127.01407,50,과속단속,285
36.78775,126.95743,30,보호구역,-1
36.78001,126.93540,30,보호구역,-1
36.85469,126.95585,30,보호구역,-1
35.39282,127.37387,50,과속단속,-1
35.33526,127.31728,40,과속단속,-1
35.33633,127.31472,40,과속단속,-1
35.36173,127.33984,60,과속단속,-1
35.42406,127.44923,60,과속단속,-1
35.42380,127.44878,60,과속단속,-1
35.34207,127.22956,40,과속단속,-1
35.35043,127.22904,40,과속단속,-1
35.87666,127.50543,60,과속단속,-1
35.95160,126.98370,50,과속단속,-1
35.95144,126.98425,50,과속단속,-1
35.71772,126.73762,30,보호구역,359
34.96369,127.54474,60,과속단속,83
34.96455,127.55102,60,과속단속,263
34.96468,127.55143,60,과속단속,263
34.95979,127.58606,60,과속단속,-1
34.95928,127.55951,60,과속단속,-1
34.95615,127.58102,60,과속단속,-1
34.96411,127.60312,60,과속단속,-1
36.92630,127.03794,30,보호구역,-1
36.48842,127.29758,30,보호구역,-1
36.50218,127.24144,30,보호구역,-1
36.49125,127.24184,40,보호구역,324
36.59522,127.29092,50,과속단속,82
36.59521,127.29113,50,과속단속,353
36.60613,127.29733,30,보호구역,352
36.65386,127.26633,30,보호구역,-1
36.03883,129.27627,70,과속단속,79
36.03919,129.27618,70,과속단속,256
34.79987,126.70223,50,과속단속,-1
34.79955,126.70246,50,과속단속,-1
35.39268,127.37402,50,과속단속,-1
35.63435,129.36214,50,과속단속,-1
35.63921,129.36126,50,과속단속,-1
35.63533,129.36354,30,보호구역,-1
35.63533,129.36343,30,보호구역,-1
35.62120,129.35731,30,보호구역,-1
35.63796,129.35228,50,과속단속,-1
35.63800,129.35241,50,과속단속,-1
35.57518,129.35648,50,과속단속,-1
35.58078,129.35596,60,과속단속,270
35.58055,129.35660,60,과속단속,90
35.55706,129.35678,50,과속단속,-1
35.55689,129.35698,50,과속단속,-1
34.98807,127.74254,60,과속단속,52
34.97960,127.71912,80,과속단속,249
34.98083,127.72324,80,과속단속,69
34.95670,127.67566,80,과속단속,29
35.92567,128.82486,60,과속단속,-1
35.79869,128.78872,70,과속단속,-1
35.79898,128.78843,70,과속단속,-1
36.08889,129.38428,50,과속단속,-1
36.02442,129.35238,50,과속단속,33
35.98528,129.40439,50,과속단속,-1
36.01860,128.92954,70,과속단속,193
36.01832,128.92937,70,과속단속,193
36.86886,128.63844,60,과속단속,-1
35.95215,129.40642,50,과속단속,318
36.06162,129.37077,50,과속단속,12
35.51437,129.29429,30,보호구역,-1
35.52576,129.31779,30,보호구역,-1
35.56261,129.26762,50,보호구역,-1
35.56528,129.34768,30,보호구역,-1
35.55673,129.31945,30,보호구역,-1
35.63342,129.33484,30,보호구역,-1
35.58614,129.36997,30,보호구역,-1
35.63303,129.34753,30,보호구역,-1
35.64367,129.35257,30,보호구역,-1
35.52336,129.08816,60,과속단속,101
35.46458,129.20916,70,보호구역,-1
35.51888,129.23351,60,과속단속,114
35.51996,129.22766,60,과속단속,306
35.52006,129.18035,60,과속단속,-1
35.52105,129.17800,60,과속단속,-1
35.59980,129.23330,50,보호구역,-1
35.60089,129.23341,50,보호구역,-1
35.56422,129.33577,60,과속단속,231
35.45336,129.29209,50,과속단속,-1
35.45310,129.29220,50,과속단속,-1
35.45013,129.29508,50,과속단속,-1
35.44912,129.29618,50,과속단속,-1
35.63129,129.43700,50,과속단속,-1
35.63146,129.43725,50,과속단속,-1
35.62362,129.43969,50,과속단속,-1
35.63145,129.35836,50,과속단속,-1
35.63007,129.36126,50,과속단속,-1
37.32031,127.47036,60,과속단속,-1
37.18241,127.45612,50,과속단속,-1
37.26088,127.47929,30,보호구역,-1
37.29793,127.40183,70,과속단속,-1
37.13329,127.51772,60,과속단속,-1
37.24170,127.50318,60,과속단속,98
37.22287,127.39963,50,과속단속,-1
37.22333,127.47722,30,보호구역,-1
37.20104,127.49959,60,과속단속,-1
35.56433,129.11444,50,과속단속,-1
35.55350,129.25253,50,보호구역,-1
35.48682,129.42513,30,보호구역,-1
35.52454,129.32383,30,보호구역,178
35.54258,129.31439,30,보호구역,-1
37.29617,127.45737,50,과속단속,-1
37.25292,127.48880,60,과속단속,149
37.26053,127.45813,70,과속단속,191
37.00694,127.12163,50,과속단속,-1
37.00634,127.12007,30,보호구역,-1
37.42787,127.09346,50,과속단속,-1
37.71975,126.63256,30,보호구역,-1
37.65151,126.66473,30,보호구역,-1
36.99941,127.27838,60,과속단속,247
37.01638,127.26273,50,과속단속,-1
37.05769,127.25755,70,과속단속,216
37.02425,127.04098,60,과속단속,3
35.02164,126.90620,60,과속단속,-1
35.05242,126.92101,70,과속단속,284
35.05160,126.98643,50,과속단속,-1
35.05578,126.99468,30,보호구역,-1
35.06141,126.99470,30,보호구역,-1
35.08789,126.69630,70,과속단속,-1
35.07598,126.70356,70,과속단속,-1
37.22298,127.39965,50,과속단속,-1
37.28497,127.44173,30,보호구역,-1
37.20062,127.44841,60,과속단속,-1
37.24922,127.51471,60,과속단속,-1
37.28400,127.45166,30,보호구역,-1
37.29058,127.44778,50,과속단속,-1
37.10981,127.56186,70,과속단속,287
37.33591,127.92952,60,과속단속,308
37.40658,127.95623,60,과속단속,33
37.48018,128.84774,60,과속단속,-1
37.48013,128.84763,60,과속단속,-1
37.67293,127.85438,70,과속단속,35
37.27063,127.90521,50,보호구역,195
38.06503,128.17540,80,과속단속,37
36.64637,127.41799,60,과속단속,-1
37.02031,127.73080,30,보호구역,-1
37.02215,127.84954,70,과속단속,134
36.84952,127.44839,50,과속단속,-1
36.86940,127.44103,50,과속단속,176
36.78462,127.43502,30,보호구역,-1
36.90318,127.54090,30,보호구역,-1
36.99298,127.44058,30,보호구역,-1
36.85558,127.44194,30,보호구역,195
37.02679,128.38429,30,보호구역,-1
37.30272,127.10593,60,과속단속,-1
37.32386,127.09705,50,과속단속,-1
36.99821,127.22790,50,과속단속,134
37.18821,127.37729,60,과속단속,-1
37.33826,127.49075,30,보호구역,-1
37.11523,127.61644,70,과속단속,73
37.11531,127.61607,70,과속단속,254
37.25594,127.34974,70,과속단속,95
37.31037,127.40128,60,과속단속,154
37.29805,127.43896,50,과속단속,-1
37.52725,126.62725,30,과속단속,-1
37.52781,126.65638,30,과속단속,-1
37.53927,126.64468,30,과속단속,-1
37.49951,126.67000,30,과속단속,-1
35.20950,128.84465,60,과속단속,-1
35.20950,128.84464,60,과속단속,-1
35.31201,128.99681,30,보호구역,-1
35.31205,128.99681,30,보호구역,-1
34.82924,127.91041,70,과속단속,332
34.83153,127.90348,70,과속단속,107
34.87784,127.89130,70,과속단속,298
34.98250,127.89736,70,과속단속,359
34.98176,127.89744,70,과속단속,343
35.01615,127.90820,70,과속단속,-1
34.96662,127.88534,70,과속단속,-1
34.96649,127.88498,70,과속단속,-1
35.35550,129.14816,70,과속단속,308
35.21453,129.03297,30,보호구역,-1
37.18071,128.98403,30,보호구역,-1
37.42076,128.85576,60,과속단속,-1
37.19110,128.45174,80,구간단속,-1
37.18790,128.54724,80,구간단속,263
37.26121,127.78299,60,과속단속,233
37.27354,127.79710,70,과속단속,28
38.16228,128.20746,60,과속단속,-1
37.55121,128.21539,50,과속단속,-1
37.41623,128.20433,50,과속단속,-1
34.87204,127.71955,60,과속단속,357
35.89244,129.17144,80,과속단속,31
35.82732,129.23525,60,과속단속,-1
35.62881,128.59630,60,과속단속,-1
